Order_ID,Date,State,City,Model,Units_Sold,Unit_Price_INR,Discount_INR,Revenue_INR,Sales_Channel,Payment_Mode,Customer_Age,Customer_Gender,Customer_Rating
OE105155,2024-02-18,Telangana,Hyderabad,S1 X+ (4kWh),1,139999,0,139999,Company Owned Store,EMI - Bank Loan,38,Male,5.0
OE105154,2024-02-18,Maharashtra,Nagpur,S1 Pro,2,147999,2000,291998,Dealer Partner,Full Payment,43,Male,5.0
OE105153,2024-02-18,Andhra Pradesh,Vijayawada,S1 X+ (4kWh),1,139999,2000,137999,Online (Ola App),EMI - NBFC,21,Male,4.8
OE105152,2024-02-18,Telangana,Warangal,S1 X (3kWh),1,99999,0,99999,Online (Ola App),Full Payment,21,Male,3.4
OE105151,2024-02-18,Maharashtra,Nashik,S1 X (2kWh),1,79999,0,79999,Company Owned Store,EMI - NBFC,41,Female,4.1
OE105150,2024-02-18,Kerala,Kochi,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - NBFC,22,Male,4.0
OE105149,2024-02-18,Uttar Pradesh,Noida,S1 X+ (4kWh),1,139999,0,139999,Ola Experience Center,EMI - NBFC,29,Male,3.7
OE105148,2024-02-18,Telangana,Warangal,S1 X+ (4kWh),1,139999,0,139999,Dealer Partner,Subvention Scheme,32,Female,5.0
OE105147,2024-02-18,Maharashtra,Mumbai,S1 X (2kWh),2,79999,0,159998,Company Owned Store,Full Payment,30,Male,4.0
OE105146,2024-02-18,Karnataka,Mangaluru,S1 X (3kWh),1,99999,0,99999,Online (Ola App),EMI - NBFC,41,Male,4.2
OE105177,2024-02-19,Maharashtra,Pune,S1 Pro,1,147999,0,147999,Ola Experience Center,EMI - Bank Loan,54,Female,4.5
OE105176,2024-02-19,Karnataka,Mysuru,S1 X+ (4kWh),1,139999,0,139999,Online (Ola App),Full Payment,24,Female,4.0
OE105175,2024-02-19,Tamil Nadu,Chennai,S1 X (2kWh),1,79999,0,79999,Online (Ola App),Subvention Scheme,31,Male,4.3
OE105178,2024-02-19,Andhra Pradesh,Visakhapatnam,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - NBFC,18,Female,4.1
OE105173,2024-02-19,Tamil Nadu,Coimbatore,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - Bank Loan,38,Male,5.0
OE105172,2024-02-19,Madhya Pradesh,Bhopal,S1 X (2kWh),1,79999,0,79999,Dealer Partner,EMI - Bank Loan,20,Female,4.9
OE105171,2024-02-19,Maharashtra,Mumbai,S1 X (2kWh),1,79999,0,79999,Company Owned Store,EMI - Bank Loan,25,Female,4.1
OE105174,2024-02-19,Maharashtra,Mumbai,S1 Air,1,84999,0,84999,Company Owned Store,EMI - Bank Loan,40,Male,3.7
OE105169,2024-02-19,Madhya Pradesh,Indore,S1 Pro,1,147999,0,147999,Online (Ola App),EMI - NBFC,18,Female,4.1
OE105168,2024-02-19,Haryana,Gurugram,S1 Pro+,1,159999,0,159999,Online (Ola App),Full Payment,43,Male,4.2
OE105167,2024-02-19,Tamil Nadu,Coimbatore,S1 Air,1,84999,0,84999,Company Owned Store,Full Payment,35,Male,5.0
OE105166,2024-02-19,Karnataka,Bengaluru,S1 Pro+,1,159999,0,159999,Company Owned Store,Subvention Scheme,30,Male,5.0
OE105165,2024-02-19,Kerala,Kochi,S1 Pro+,1,159999,0,159999,Company Owned Store,EMI - NBFC,18,Male,3.7
OE105164,2024-02-19,Delhi,Dwarka,S1 Air,1,84999,0,84999,Ola Experience Center,EMI - NBFC,28,Male,5.0
OE105163,2024-02-19,Punjab,Chandigarh,S1 X (2kWh),1,79999,0,79999,Online (Ola App),Subvention Scheme,41,Male,4.9
OE105170,2024-02-19,Karnataka,Bengaluru,S1 X (3kWh),1,99999,2000,97999,Online (Ola App),EMI - NBFC,37,Male,3.9
OE105187,2024-02-20,Punjab,Ludhiana,S1 X (3kWh),1,99999,0,99999,Online (Ola App),EMI - Bank Loan,33,Male,4.2
OE105186,2024-02-20,Delhi,Rohini,S1 Pro+,1,159999,0,159999,Dealer Partner,Full Payment,49,Male,5.0
OE105185,2024-02-20,Madhya Pradesh,Bhopal,S1 Air,1,84999,0,84999,Online (Ola App),Full Payment,32,Male,4.8
OE105184,2024-02-20,West Bengal,Kolkata,S1 Pro+,1,159999,0,159999,Dealer Partner,EMI - NBFC,34,Male,4.6
OE105182,2024-02-20,Karnataka,Mangaluru,S1 X (2kWh),1,79999,5000,74999,Dealer Partner,EMI - NBFC,43,Male,4.1
OE105181,2024-02-20,Kerala,Kozhikode,S1 X (3kWh),1,99999,2000,97999,Online (Ola App),EMI - Bank Loan,34,Male,3.7
OE105180,2024-02-20,Maharashtra,Nashik,S1 X (3kWh),1,99999,0,99999,Company Owned Store,Full Payment,23,Female,4.4
OE105179,2024-02-20,Madhya Pradesh,Indore,S1 Pro,2,147999,0,295998,Company Owned Store,Subvention Scheme,27,Male,4.4
OE105183,2024-02-20,Gujarat,Vadodara,S1 Air,1,84999,0,84999,Online (Ola App),Full Payment,29,Male,4.1
OE105196,2024-02-21,Haryana,Gurugram,S1 Pro,1,147999,5000,142999,Ola Experience Center,EMI - NBFC,18,Female,3.2
OE105200,2024-02-21,Punjab,Ludhiana,S1 X+ (4kWh),1,139999,5000,134999,Company Owned Store,EMI - Bank Loan,36,Male,3.2
OE105199,2024-02-21,Maharashtra,Nagpur,S1 Air,1,84999,2000,82999,Dealer Partner,EMI - NBFC,42,Male,3.9
OE105201,2024-02-21,Haryana,Gurugram,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - NBFC,46,Male,4.2
OE105198,2024-02-21,West Bengal,Siliguri,S1 Pro,1,147999,0,147999,Ola Experience Center,Subvention Scheme,24,Male,4.9
OE105197,2024-02-21,Tamil Nadu,Chennai,S1 X (2kWh),1,79999,0,79999,Company Owned Store,EMI - Bank Loan,42,Male,3.7
OE105195,2024-02-21,Kerala,Kozhikode,S1 X (2kWh),1,79999,8000,71999,Company Owned Store,EMI - Bank Loan,20,Male,3.7
OE105190,2024-02-21,Maharashtra,Nagpur,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - Bank Loan,25,Male,3.7
OE105193,2024-02-21,Uttar Pradesh,Noida,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - Bank Loan,30,Male,3.9
OE105192,2024-02-21,Maharashtra,Mumbai,S1 Pro,1,147999,0,147999,Ola Experience Center,Full Payment,32,Male,3.9
OE105191,2024-02-21,Rajasthan,Udaipur,S1 Air,1,84999,8000,76999,Dealer Partner,EMI - NBFC,25,Male,4.6
OE105189,2024-02-21,Gujarat,Surat,S1 Pro,1,147999,0,147999,Online (Ola App),EMI - Bank Loan,46,Male,4.4
OE105188,2024-02-21,Maharashtra,Mumbai,S1 Pro+,1,159999,8000,151999,Ola Experience Center,EMI - Bank Loan,28,Male,3.6
OE105194,2024-02-21,West Bengal,Siliguri,S1 X (2kWh),1,79999,0,79999,Online (Ola App),Subvention Scheme,29,Female,3.8
OE105212,2024-02-22,Haryana,Faridabad,S1 Air,2,84999,0,169998,Ola Experience Center,EMI - NBFC,39,Male,5.0
OE105219,2024-02-22,Rajasthan,Jodhpur,S1 Pro,1,147999,2000,145999,Online (Ola App),Full Payment,23,Female,4.7
OE105218,2024-02-22,Gujarat,Surat,S1 X (3kWh),1,99999,0,99999,Online (Ola App),Full Payment,23,Male,3.0
OE105217,2024-02-22,Karnataka,Bengaluru,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,Subvention Scheme,27,Male,3.9
OE105216,2024-02-22,Kerala,Thiruvananthapuram,S1 Air,1,84999,0,84999,Company Owned Store,Full Payment,25,Male,4.9
OE105215,2024-02-22,Rajasthan,Jaipur,S1 Pro+,1,159999,0,159999,Online (Ola App),Full Payment,33,Female,4.2
OE105214,2024-02-22,West Bengal,Kolkata,S1 Air,1,84999,0,84999,Company Owned Store,Full Payment,25,Male,3.7
OE105213,2024-02-22,Telangana,Warangal,S1 X (2kWh),1,79999,0,79999,Online (Ola App),Subvention Scheme,35,Male,4.4
OE105211,2024-02-22,Maharashtra,Nashik,S1 Pro,1,147999,0,147999,Online (Ola App),Subvention Scheme,30,Male,4.7
OE105202,2024-02-22,West Bengal,Siliguri,S1 X+ (4kWh),1,139999,0,139999,Ola Experience Center,Full Payment,21,Male,3.9
OE105209,2024-02-22,Rajasthan,Udaipur,S1 Air,1,84999,5000,79999,Dealer Partner,Subvention Scheme,38,Male,4.3
OE105203,2024-02-22,Uttar Pradesh,Varanasi,S1 Pro,1,147999,5000,142999,Company Owned Store,Full Payment,38,Female,4.2
OE105204,2024-02-22,Gujarat,Vadodara,S1 X (3kWh),1,99999,0,99999,Company Owned Store,Full Payment,40,Male,3.8
OE105205,2024-02-22,Delhi,New Delhi,S1 X (3kWh),1,99999,2000,97999,Online (Ola App),EMI - NBFC,49,Male,4.5
OE105210,2024-02-22,Karnataka,Mysuru,S1 X (2kWh),1,79999,0,79999,Ola Experience Center,EMI - Bank Loan,30,Male,4.5
OE105207,2024-02-22,Punjab,Amritsar,S1 X+ (4kWh),1,139999,5000,134999,Online (Ola App),Full Payment,27,Female,4.7
OE105208,2024-02-22,Tamil Nadu,Coimbatore,S1 Pro,1,147999,5000,142999,Online (Ola App),Full Payment,25,Female,4.1
OE105206,2024-02-22,Delhi,Rohini,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,EMI - Bank Loan,30,Female,4.1
OE105220,2024-02-23,Gujarat,Surat,S1 Air,1,84999,0,84999,Online (Ola App),Full Payment,22,Male,4.7
OE105221,2024-02-23,Maharashtra,Nagpur,S1 X (3kWh),1,99999,5000,94999,Online (Ola App),EMI - Bank Loan,60,Female,5.0
OE105222,2024-02-23,Rajasthan,Jodhpur,S1 X+ (4kWh),1,139999,0,139999,Company Owned Store,EMI - Bank Loan,33,Male,4.2
OE105223,2024-02-23,Punjab,Amritsar,S1 X (2kWh),1,79999,0,79999,Company Owned Store,EMI - Bank Loan,18,Male,3.6
OE105224,2024-02-23,Delhi,New Delhi,S1 Air,1,84999,0,84999,Online (Ola App),EMI - Bank Loan,33,Female,4.3
OE105225,2024-02-23,Madhya Pradesh,Bhopal,S1 Pro,1,147999,0,147999,Ola Experience Center,Full Payment,32,Female,4.9
OE105226,2024-02-23,Maharashtra,Nashik,S1 X+ (4kWh),1,139999,0,139999,Company Owned Store,EMI - Bank Loan,36,Male,4.2
OE105227,2024-02-23,Karnataka,Mysuru,S1 X (2kWh),1,79999,0,79999,Online (Ola App),EMI - Bank Loan,42,Female,3.9
OE105233,2024-02-24,Delhi,Rohini,S1 X+ (4kWh),1,139999,0,139999,Ola Experience Center,Full Payment,20,Male,3.6
OE105232,2024-02-24,Uttar Pradesh,Noida,S1 X (2kWh),1,79999,0,79999,Online (Ola App),EMI - Bank Loan,43,Male,4.5
OE105231,2024-02-24,Gujarat,Ahmedabad,S1 X (2kWh),1,79999,0,79999,Online (Ola App),Subvention Scheme,18,Female,5.0
OE105228,2024-02-24,Telangana,Warangal,S1 X (2kWh),1,79999,0,79999,Dealer Partner,EMI - Bank Loan,36,Male,3.2
OE105229,2024-02-24,Telangana,Hyderabad,S1 Pro,1,147999,0,147999,Ola Experience Center,Subvention Scheme,34,Female,4.3
OE105230,2024-02-24,Telangana,Hyderabad,S1 Air,1,84999,2000,82999,Company Owned Store,EMI - NBFC,38,Male,5.0
OE105243,2024-02-25,Rajasthan,Jaipur,S1 Air,1,84999,0,84999,Ola Experience Center,Full Payment,21,Male,4.5
OE105249,2024-02-25,Punjab,Ludhiana,S1 Pro+,1,159999,5000,154999,Dealer Partner,EMI - Bank Loan,38,Male,4.1
OE105248,2024-02-25,Kerala,Kochi,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - Bank Loan,43,Male,4.7
OE105246,2024-02-25,Maharashtra,Pune,S1 X (2kWh),1,79999,0,79999,Company Owned Store,Subvention Scheme,30,Male,4.7
OE105245,2024-02-25,Haryana,Gurugram,S1 Pro,1,147999,0,147999,Ola Experience Center,EMI - NBFC,36,Male,5.0
OE105244,2024-02-25,West Bengal,Kolkata,S1 Air,1,84999,0,84999,Online (Ola App),EMI - Bank Loan,30,Male,4.1
OE105242,2024-02-25,Gujarat,Ahmedabad,S1 X+ (4kWh),1,139999,0,139999,Ola Experience Center,Full Payment,19,Male,3.5
OE105247,2024-02-25,Telangana,Warangal,S1 Pro,1,147999,0,147999,Online (Ola App),EMI - Bank Loan,39,Male,4.0
OE105240,2024-02-25,Maharashtra,Mumbai,S1 Pro+,1,159999,0,159999,Ola Experience Center,Full Payment,28,Female,3.5
OE105239,2024-02-25,Punjab,Amritsar,S1 X+ (4kWh),1,139999,0,139999,Company Owned Store,Subvention Scheme,36,Male,4.2
OE105238,2024-02-25,Kerala,Thiruvananthapuram,S1 X+ (4kWh),1,139999,0,139999,Online (Ola App),EMI - Bank Loan,24,Male,5.0
OE105237,2024-02-25,Tamil Nadu,Madurai,S1 Pro+,2,159999,0,319998,Dealer Partner,EMI - NBFC,28,Female,4.0
OE105236,2024-02-25,Karnataka,Bengaluru,S1 Air,1,84999,0,84999,Online (Ola App),EMI - Bank Loan,31,Male,4.8
OE105241,2024-02-25,Uttar Pradesh,Kanpur,S1 Air,1,84999,0,84999,Ola Experience Center,EMI - Bank Loan,41,Female,3.5
OE105235,2024-02-25,Delhi,Dwarka,S1 Pro+,1,159999,0,159999,Online (Ola App),EMI - NBFC,22,Male,4.4
OE105234,2024-02-25,Delhi,Rohini,S1 X (2kWh),1,79999,0,79999,Online (Ola App),Full Payment,20,Male,3.3
OE105258,2024-02-26,West Bengal,Kolkata,S1 X (2kWh),1,79999,0,79999,Ola Experience Center,EMI - Bank Loan,26,Male,3.9
OE105257,2024-02-26,Rajasthan,Jaipur,S1 X+ (4kWh),1,139999,0,139999,Ola Experience Center,EMI - Bank Loan,25,Female,3.5
OE105256,2024-02-26,Telangana,Hyderabad,S1 X (2kWh),1,79999,0,79999,Online (Ola App),EMI - NBFC,37,Male,5.0
OE105255,2024-02-26,Madhya Pradesh,Bhopal,S1 Air,1,84999,0,84999,Online (Ola App),Full Payment,48,Male,5.0
OE105253,2024-02-26,Gujarat,Ahmedabad,S1 X+ (4kWh),1,139999,0,139999,Dealer Partner,EMI - NBFC,23,Male,4.6
OE105252,2024-02-26,Kerala,Kochi,S1 Pro,1,147999,0,147999,Company Owned Store,Full Payment,33,Male,4.4
OE105251,2024-02-26,Delhi,New Delhi,S1 X (3kWh),1,99999,0,99999,Dealer Partner,Subvention Scheme,27,Male,4.2
OE105250,2024-02-26,Punjab,Ludhiana,S1 X (2kWh),1,79999,8000,71999,Company Owned Store,Subvention Scheme,21,Male,4.0
OE105254,2024-02-26,West Bengal,Siliguri,S1 Pro+,1,159999,0,159999,Ola Experience Center,EMI - NBFC,24,Male,3.9
OE105267,2024-02-27,Uttar Pradesh,Varanasi,S1 Air,1,84999,0,84999,Dealer Partner,Subvention Scheme,31,Male,3.4
OE105272,2024-02-27,Karnataka,Bengaluru,S1 Pro,1,147999,0,147999,Online (Ola App),Full Payment,28,Female,4.2
OE105271,2024-02-27,Madhya Pradesh,Bhopal,S1 Air,1,84999,0,84999,Company Owned Store,EMI - Bank Loan,28,Male,3.9
OE105270,2024-02-27,Gujarat,Vadodara,S1 X (2kWh),1,79999,0,79999,Dealer Partner,EMI - NBFC,18,Male,4.2
OE105269,2024-02-27,Rajasthan,Jaipur,S1 X+ (4kWh),1,139999,0,139999,Ola Experience Center,EMI - NBFC,40,Male,5.0
OE105268,2024-02-27,Karnataka,Mangaluru,S1 Pro+,1,159999,0,159999,Online (Ola App),EMI - NBFC,32,Male,4.0
OE105266,2024-02-27,Madhya Pradesh,Indore,S1 Air,1,84999,0,84999,Company Owned Store,Full Payment,34,Male,4.2
OE105259,2024-02-27,Uttar Pradesh,Varanasi,S1 X (2kWh),1,79999,5000,74999,Ola Experience Center,Full Payment,18,Male,3.9
OE105264,2024-02-27,Uttar Pradesh,Varanasi,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - Bank Loan,20,Male,4.1
OE105263,2024-02-27,Rajasthan,Jodhpur,S1 Pro,1,147999,0,147999,Online (Ola App),Subvention Scheme,19,Female,4.6
OE105262,2024-02-27,Gujarat,Surat,S1 Pro+,1,159999,0,159999,Online (Ola App),Full Payment,29,Male,3.5
OE105261,2024-02-27,Madhya Pradesh,Bhopal,S1 Pro+,1,159999,0,159999,Online (Ola App),Subvention Scheme,38,Male,4.6
OE105260,2024-02-27,Rajasthan,Udaipur,S1 Pro+,1,159999,0,159999,Online (Ola App),EMI - Bank Loan,27,Female,3.7
OE105265,2024-02-27,Kerala,Thiruvananthapuram,S1 Pro+,1,159999,0,159999,Company Owned Store,Full Payment,39,Male,3.9
OE105279,2024-02-28,Karnataka,Mysuru,S1 Pro+,1,159999,0,159999,Online (Ola App),EMI - NBFC,40,Female,4.1
OE105282,2024-02-28,Karnataka,Bengaluru,S1 X (2kWh),1,79999,0,79999,Online (Ola App),Full Payment,38,Female,4.3
OE105281,2024-02-28,West Bengal,Siliguri,S1 Air,1,84999,8000,76999,Dealer Partner,Subvention Scheme,23,Male,5.0
OE105280,2024-02-28,West Bengal,Kolkata,S1 Pro,1,147999,0,147999,Dealer Partner,EMI - Bank Loan,19,Male,4.7
OE105278,2024-02-28,Uttar Pradesh,Varanasi,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,EMI - Bank Loan,27,Female,4.4
OE105275,2024-02-28,Telangana,Hyderabad,S1 X (2kWh),1,79999,0,79999,Company Owned Store,EMI - NBFC,20,Male,4.2
OE105276,2024-02-28,Gujarat,Vadodara,S1 Pro,1,147999,0,147999,Online (Ola App),EMI - NBFC,27,Male,3.4
OE105277,2024-02-28,Uttar Pradesh,Lucknow,S1 Pro,1,147999,0,147999,Online (Ola App),Full Payment,33,Female,5.0
OE105274,2024-02-28,Punjab,Amritsar,S1 Pro,1,147999,0,147999,Company Owned Store,Subvention Scheme,28,Male,4.3
OE105273,2024-02-28,Punjab,Amritsar,S1 X (3kWh),1,99999,0,99999,Online (Ola App),EMI - NBFC,25,Male,3.7
OE105297,2024-02-29,Karnataka,Mangaluru,S1 X (2kWh),1,79999,0,79999,Company Owned Store,EMI - Bank Loan,36,Male,3.9
OE105296,2024-02-29,Rajasthan,Jodhpur,S1 X (3kWh),1,99999,0,99999,Online (Ola App),EMI - NBFC,40,Female,5.0
OE105295,2024-02-29,Maharashtra,Nagpur,S1 Pro,1,147999,2000,145999,Online (Ola App),Full Payment,22,Male,3.4
OE105294,2024-02-29,West Bengal,Kolkata,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - Bank Loan,37,Male,3.0
OE105293,2024-02-29,Maharashtra,Pune,S1 X+ (4kWh),1,139999,5000,134999,Ola Experience Center,EMI - NBFC,46,Male,3.6
OE105292,2024-02-29,Karnataka,Bengaluru,S1 Pro+,1,159999,0,159999,Dealer Partner,EMI - NBFC,23,Female,4.1
OE105291,2024-02-29,Punjab,Chandigarh,S1 Air,1,84999,0,84999,Company Owned Store,EMI - NBFC,26,Male,4.9
OE105290,2024-02-29,Maharashtra,Pune,S1 X (2kWh),1,79999,0,79999,Company Owned Store,EMI - Bank Loan,41,Male,3.7
OE105289,2024-02-29,Maharashtra,Nashik,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - NBFC,42,Male,4.4
OE105288,2024-02-29,Uttar Pradesh,Lucknow,S1 X (2kWh),1,79999,0,79999,Dealer Partner,Full Payment,32,Male,3.5
OE105287,2024-02-29,Punjab,Chandigarh,S1 Pro+,1,159999,0,159999,Online (Ola App),Full Payment,37,Male,4.9
OE105286,2024-02-29,Haryana,Gurugram,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,EMI - NBFC,36,Female,4.1
OE105285,2024-02-29,Andhra Pradesh,Visakhapatnam,S1 X (2kWh),1,79999,2000,77999,Ola Experience Center,EMI - Bank Loan,36,Male,3.6
OE105284,2024-02-29,Telangana,Warangal,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,Full Payment,36,Male,4.4
OE105283,2024-02-29,Maharashtra,Nagpur,S1 Pro,1,147999,0,147999,Company Owned Store,Full Payment,40,Female,3.7
OE105308,2024-03-01,Karnataka,Mysuru,S1 Pro,1,147999,0,147999,Dealer Partner,EMI - NBFC,27,Male,3.0
OE105307,2024-03-01,Telangana,Warangal,S1 Pro,1,147999,0,147999,Ola Experience Center,Subvention Scheme,35,Male,3.4
OE105309,2024-03-01,Telangana,Warangal,S1 Air,1,84999,0,84999,Ola Experience Center,EMI - NBFC,18,Male,4.3
OE105305,2024-03-01,Madhya Pradesh,Indore,S1 X (3kWh),1,99999,0,99999,Company Owned Store,Full Payment,18,Female,4.4
OE105304,2024-03-01,Tamil Nadu,Madurai,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - NBFC,38,Male,3.9
OE105306,2024-03-01,Madhya Pradesh,Bhopal,S1 X (2kWh),1,79999,2000,77999,Company Owned Store,Full Payment,19,Female,4.6
OE105302,2024-03-01,Maharashtra,Pune,S1 Pro+,1,159999,0,159999,Ola Experience Center,EMI - Bank Loan,37,Male,4.3
OE105301,2024-03-01,Andhra Pradesh,Vijayawada,S1 X+ (4kWh),1,139999,2000,137999,Online (Ola App),Full Payment,36,Male,4.5
OE105300,2024-03-01,Delhi,Rohini,S1 Air,1,84999,0,84999,Company Owned Store,Subvention Scheme,22,Male,4.1
OE105299,2024-03-01,Karnataka,Bengaluru,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,EMI - NBFC,46,Male,3.7
OE105298,2024-03-01,Andhra Pradesh,Vijayawada,S1 Air,1,84999,0,84999,Company Owned Store,Full Payment,33,Male,3.6
OE105303,2024-03-01,West Bengal,Siliguri,S1 Air,2,84999,0,169998,Online (Ola App),EMI - NBFC,31,Male,3.7
OE105326,2024-03-02,Tamil Nadu,Coimbatore,S1 Air,1,84999,0,84999,Ola Experience Center,Full Payment,26,Male,5.0
OE105325,2024-03-02,Karnataka,Mysuru,S1 X (3kWh),1,99999,0,99999,Company Owned Store,Full Payment,23,Male,3.7
OE105324,2024-03-02,Gujarat,Ahmedabad,S1 Air,1,84999,0,84999,Ola Experience Center,Full Payment,18,Male,3.3
OE105323,2024-03-02,Delhi,Rohini,S1 Pro+,1,159999,8000,151999,Ola Experience Center,Subvention Scheme,43,Male,4.3
OE105322,2024-03-02,Punjab,Chandigarh,S1 X (2kWh),1,79999,8000,71999,Ola Experience Center,EMI - Bank Loan,32,Male,3.9
OE105321,2024-03-02,Madhya Pradesh,Indore,S1 Pro,2,147999,2000,291998,Company Owned Store,Subvention Scheme,18,Male,4.1
OE105320,2024-03-02,Maharashtra,Pune,S1 Pro+,1,159999,8000,151999,Dealer Partner,Full Payment,40,Male,4.5
OE105319,2024-03-02,Haryana,Gurugram,S1 Pro+,1,159999,0,159999,Company Owned Store,EMI - NBFC,34,Male,3.9
OE105318,2024-03-02,Maharashtra,Mumbai,S1 Pro+,1,159999,0,159999,Dealer Partner,EMI - Bank Loan,34,Male,4.9
OE105316,2024-03-02,Karnataka,Mysuru,S1 X+ (4kWh),1,139999,0,139999,Ola Experience Center,EMI - NBFC,38,Male,3.9
OE105315,2024-03-02,Kerala,Kozhikode,S1 Pro+,1,159999,0,159999,Ola Experience Center,EMI - NBFC,25,Male,3.1
OE105314,2024-03-02,Bihar,Patna,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,EMI - Bank Loan,21,Male,3.7
OE105313,2024-03-02,Maharashtra,Nagpur,S1 X (3kWh),1,99999,5000,94999,Company Owned Store,Full Payment,54,Male,5.0
OE105312,2024-03-02,Uttar Pradesh,Kanpur,S1 Pro+,1,159999,0,159999,Ola Experience Center,Subvention Scheme,32,Male,4.2
OE105311,2024-03-02,Delhi,Dwarka,S1 X (2kWh),1,79999,2000,77999,Online (Ola App),Full Payment,34,Female,3.5
OE105310,2024-03-02,Maharashtra,Nagpur,S1 Pro,1,147999,0,147999,Ola Experience Center,EMI - Bank Loan,29,Male,3.8
OE105317,2024-03-02,Gujarat,Surat,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - NBFC,31,Male,4.5
OE105336,2024-03-03,Punjab,Chandigarh,S1 X (2kWh),1,79999,0,79999,Ola Experience Center,EMI - Bank Loan,36,Male,4.2
OE105342,2024-03-03,West Bengal,Siliguri,S1 Air,1,84999,0,84999,Dealer Partner,EMI - Bank Loan,29,Female,4.6
OE105341,2024-03-03,Delhi,New Delhi,S1 Air,1,84999,0,84999,Dealer Partner,Full Payment,31,Male,5.0
OE105340,2024-03-03,Bihar,Patna,S1 Pro+,1,159999,0,159999,Dealer Partner,EMI - Bank Loan,33,Male,4.8
OE105339,2024-03-03,Karnataka,Mangaluru,S1 Pro+,1,159999,2000,157999,Ola Experience Center,EMI - Bank Loan,50,Male,3.7
OE105337,2024-03-03,Karnataka,Bengaluru,S1 Air,1,84999,2000,82999,Ola Experience Center,Full Payment,20,Female,5.0
OE105335,2024-03-03,Telangana,Warangal,S1 Pro,1,147999,5000,142999,Online (Ola App),Full Payment,18,Male,3.4
OE105338,2024-03-03,Gujarat,Ahmedabad,S1 Pro+,1,159999,0,159999,Dealer Partner,Subvention Scheme,22,Female,3.5
OE105333,2024-03-03,Maharashtra,Pune,S1 X (3kWh),1,99999,2000,97999,Ola Experience Center,EMI - NBFC,42,Male,3.9
OE105332,2024-03-03,Gujarat,Vadodara,S1 X (3kWh),1,99999,0,99999,Company Owned Store,Subvention Scheme,40,Male,3.9
OE105331,2024-03-03,Maharashtra,Mumbai,S1 X (2kWh),1,79999,0,79999,Ola Experience Center,EMI - Bank Loan,41,Male,5.0
OE105334,2024-03-03,Telangana,Hyderabad,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - Bank Loan,49,Male,3.7
OE105330,2024-03-03,Rajasthan,Udaipur,S1 Air,1,84999,0,84999,Ola Experience Center,EMI - NBFC,61,Female,3.9
OE105329,2024-03-03,Haryana,Gurugram,S1 Air,1,84999,0,84999,Ola Experience Center,Subvention Scheme,33,Male,3.2
OE105328,2024-03-03,Gujarat,Surat,S1 Pro,1,147999,0,147999,Online (Ola App),Full Payment,35,Male,4.9
OE105327,2024-03-03,Rajasthan,Udaipur,S1 X (3kWh),1,99999,2000,97999,Company Owned Store,Full Payment,43,Male,4.2
OE105352,2024-03-04,Telangana,Hyderabad,S1 Air,1,84999,0,84999,Ola Experience Center,Full Payment,61,Female,4.9
OE105351,2024-03-04,Karnataka,Mysuru,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - Bank Loan,31,Male,3.9
OE105350,2024-03-04,Uttar Pradesh,Kanpur,S1 X (3kWh),1,99999,2000,97999,Ola Experience Center,EMI - NBFC,25,Male,2.7
OE105349,2024-03-04,West Bengal,Siliguri,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - Bank Loan,28,Female,4.2
OE105348,2024-03-04,Uttar Pradesh,Noida,S1 Pro,1,147999,0,147999,Ola Experience Center,Subvention Scheme,38,Male,4.2
OE105347,2024-03-04,Madhya Pradesh,Indore,S1 Air,1,84999,0,84999,Online (Ola App),EMI - Bank Loan,52,Male,4.0
OE105346,2024-03-04,Haryana,Gurugram,S1 X+ (4kWh),1,139999,2000,137999,Dealer Partner,EMI - NBFC,33,Male,5.0
OE105345,2024-03-04,Uttar Pradesh,Varanasi,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - Bank Loan,28,Female,4.7
OE105344,2024-03-04,Haryana,Faridabad,S1 Pro,1,147999,0,147999,Dealer Partner,EMI - Bank Loan,41,Female,3.5
OE105343,2024-03-04,Haryana,Faridabad,S1 Pro,2,147999,5000,285998,Company Owned Store,Full Payment,30,Male,5.0
